Time,X(CH1),X(CH2),
Second,Volt,Volt,
-2.9098976e-01,-1.80000e+00,5.20000e+00,
-2.9091650e-01,-1.60000e+00,5.20000e+00,
-2.9084325e-01,-1.80000e+00,5.20000e+00,
-2.9076999e-01,-1.80000e+00,5.20000e+00,
-2.9069674e-01,-1.80000e+00,5.20000e+00,
-2.9062349e-01,-1.80000e+00,5.20000e+00,
-2.9055023e-01,-1.80000e+00,5.20000e+00,
-2.9047698e-01,-1.80000e+00,5.20000e+00,
-2.9040372e-01,-1.80000e+00,5.20000e+00,
-2.9033047e-01,-1.80000e+00,5.20000e+00,
-2.9025722e-01,-1.80000e+00,5.20000e+00,
-2.9018396e-01,-1.80000e+00,5.20000e+00,
-2.9011071e-01,-1.80000e+00,5.20000e+00,
-2.9003745e-01,-1.80000e+00,5.20000e+00,
-2.8996420e-01,-1.60000e+00,5.20000e+00,
-2.8989094e-01,-1.80000e+00,5.20000e+00,
-2.8981769e-01,-1.80000e+00,5.20000e+00,
-2.8974444e-01,-1.80000e+00,5.20000e+00,
-2.8967118e-01,-1.80000e+00,5.20000e+00,
-2.8959793e-01,-1.80000e+00,5.20000e+00,
-2.8952467e-01,-1.80000e+00,5.20000e+00,
-2.8945142e-01,-1.60000e+00,5.20000e+00,
-2.8937817e-01,-1.80000e+00,5.20000e+00,
-2.8930491e-01,-1.80000e+00,5.20000e+00,
-2.8923166e-01,-1.80000e+00,5.20000e+00,
-2.8915840e-01,-1.80000e+00,5.20000e+00,
-2.8908515e-01,-1.80000e+00,5.20000e+00,
-2.8901190e-01,-1.80000e+00,5.20000e+00,
-2.8893864e-01,-1.80000e+00,5.20000e+00,
-2.8886539e-01,-1.80000e+00,5.20000e+00,
-2.8879213e-01,-1.80000e+00,5.20000e+00,
-2.8871888e-01,-1.80000e+00,5.20000e+00,
-2.8864563e-01,-1.80000e+00,5.20000e+00,
-2.8857237e-01,-1.80000e+00,5.20000e+00,
-2.8849912e-01,-1.80000e+00,5.20000e+00,
-2.8842586e-01,-1.80000e+00,5.20000e+00,
-2.8835261e-01,-1.80000e+00,5.20000e+00,
-2.8827935e-01,-1.80000e+00,5.20000e+00,
-2.8820610e-01,-1.80000e+00,5.20000e+00,
-2.8813285e-01,-1.80000e+00,5.20000e+00,
-2.8805959e-01,-1.80000e+00,4.80000e+00,
-2.8798634e-01,-1.80000e+00,5.20000e+00,
-2.8791308e-01,-1.80000e+00,5.20000e+00,
-2.8783983e-01,-1.80000e+00,5.20000e+00,
-2.8776658e-01,-1.80000e+00,5.20000e+00,
-2.8769332e-01,-1.80000e+00,5.20000e+00,
-2.8762007e-01,-1.80000e+00,5.20000e+00,
-2.8754681e-01,-1.80000e+00,5.20000e+00,
-2.8747356e-01,-1.60000e+00,5.20000e+00,
-2.8740031e-01,-1.80000e+00,5.20000e+00,
-2.8732705e-01,-1.80000e+00,5.20000e+00,
-2.8725380e-01,-1.80000e+00,5.20000e+00,
-2.8718054e-01,-1.80000e+00,5.20000e+00,
-2.8710729e-01,-1.80000e+00,5.20000e+00,
-2.8703403e-01,-1.80000e+00,5.20000e+00,
-2.8696078e-01,-1.80000e+00,5.20000e+00,
-2.8688753e-01,-1.60000e+00,5.20000e+00,
-2.8681427e-01,-1.80000e+00,5.20000e+00,
-2.8674102e-01,-1.80000e+00,5.20000e+00,
-2.8666776e-01,-1.80000e+00,5.20000e+00,
-2.8659451e-01,-1.80000e+00,4.80000e+00,
-2.8652126e-01,-1.80000e+00,5.20000e+00,
-2.8644800e-01,-1.80000e+00,5.20000e+00,
-2.8637475e-01,-1.80000e+00,5.20000e+00,
-2.8630149e-01,-1.80000e+00,5.20000e+00,
-2.8622824e-01,-1.80000e+00,5.20000e+00,
-2.8615499e-01,-1.80000e+00,5.20000e+00,
-2.8608173e-01,-1.80000e+00,5.20000e+00,
-2.8600848e-01,-1.80000e+00,5.20000e+00,
-2.8593522e-01,-1.80000e+00,5.20000e+00,
-2.8586197e-01,-1.80000e+00,5.20000e+00,
-2.8578871e-01,-1.80000e+00,5.20000e+00,
-2.8571546e-01,-1.80000e+00,5.20000e+00,
-2.8564221e-01,-1.80000e+00,5.20000e+00,
-2.8556895e-01,-1.80000e+00,5.20000e+00,
-2.8549570e-01,-1.80000e+00,5.20000e+00,
-2.8542244e-01,-1.80000e+00,5.20000e+00,
-2.8534919e-01,-1.60000e+00,5.20000e+00,
-2.8527594e-01,-1.80000e+00,5.20000e+00,
-2.8520268e-01,-1.60000e+00,5.20000e+00,
-2.8512943e-01,-1.80000e+00,5.20000e+00,
-2.8505617e-01,-1.80000e+00,5.20000e+00,
-2.8498292e-01,-1.80000e+00,5.20000e+00,
-2.8490967e-01,-1.80000e+00,5.20000e+00,
-2.8483641e-01,-1.80000e+00,5.20000e+00,
-2.8476316e-01,-1.80000e+00,4.80000e+00,
-2.8468990e-01,-1.80000e+00,5.20000e+00,
-2.8461665e-01,-1.80000e+00,5.20000e+00,
-2.8454340e-01,-1.80000e+00,5.20000e+00,
-2.8447014e-01,-1.80000e+00,5.20000e+00,
-2.8439689e-01,-1.80000e+00,5.20000e+00,
-2.8432363e-01,-1.80000e+00,5.20000e+00,
-2.8425038e-01,-1.80000e+00,4.80000e+00,
-2.8417712e-01,-1.80000e+00,5.20000e+00,
-2.8410387e-01,-1.80000e+00,5.20000e+00,
-2.8403062e-01,-1.60000e+00,5.20000e+00,
-2.8395736e-01,-1.80000e+00,5.20000e+00,
-2.8388411e-01,-1.80000e+00,5.20000e+00,
-2.8381085e-01,-1.80000e+00,5.20000e+00,
-2.8373760e-01,-1.80000e+00,5.20000e+00,
-2.8366435e-01,-1.80000e+00,5.20000e+00,
-2.8359109e-01,-1.80000e+00,5.20000e+00,
-2.8351784e-01,-1.80000e+00,5.20000e+00,
-2.8344458e-01,-1.80000e+00,5.20000e+00,
-2.8337133e-01,-1.80000e+00,5.20000e+00,
-2.8329808e-01,-1.80000e+00,5.20000e+00,
-2.8322482e-01,-1.80000e+00,5.20000e+00,
-2.8315157e-01,-1.80000e+00,4.80000e+00,
-2.8307831e-01,-1.80000e+00,5.20000e+00,
-2.8300506e-01,-1.80000e+00,5.20000e+00,
-2.8293180e-01,-1.80000e+00,5.20000e+00,
-2.8285855e-01,-1.80000e+00,5.20000e+00,
-2.8278530e-01,-1.80000e+00,5.20000e+00,
-2.8271204e-01,-1.80000e+00,5.20000e+00,
-2.8263879e-01,-1.80000e+00,5.20000e+00,
-2.8256553e-01,-1.80000e+00,5.20000e+00,
-2.8249228e-01,-1.80000e+00,5.20000e+00,
-2.8241903e-01,-1.80000e+00,5.20000e+00,
-2.8234577e-01,-1.80000e+00,5.20000e+00,
-2.8227252e-01,-1.80000e+00,5.20000e+00,
-2.8219926e-01,-1.80000e+00,5.20000e+00,
-2.8212601e-01,-1.80000e+00,5.20000e+00,
-2.8205276e-01,-1.80000e+00,5.20000e+00,
-2.8197950e-01,-1.80000e+00,5.20000e+00,
-2.8190625e-01,-1.80000e+00,5.20000e+00,
-2.8183299e-01,-1.80000e+00,5.20000e+00,
-2.8175974e-01,-1.80000e+00,5.20000e+00,
-2.8168648e-01,-1.80000e+00,5.20000e+00,
-2.8161323e-01,-1.80000e+00,5.20000e+00,
-2.8153998e-01,-1.80000e+00,5.20000e+00,
-2.8146672e-01,-1.80000e+00,5.20000e+00,
-2.8139347e-01,-1.80000e+00,5.20000e+00,
-2.8132021e-01,-1.80000e+00,5.20000e+00,
-2.8124696e-01,-1.80000e+00,5.20000e+00,
-2.8117371e-01,-1.80000e+00,4.80000e+00,
-2.8110045e-01,-1.80000e+00,5.20000e+00,
-2.8102720e-01,-1.60000e+00,5.20000e+00,
-2.8095394e-01,-1.80000e+00,5.20000e+00,
-2.8088069e-01,-1.80000e+00,5.20000e+00,
-2.8080744e-01,-1.80000e+00,4.80000e+00,
-2.8073418e-01,-1.80000e+00,5.20000e+00,
-2.8066093e-01,-1.80000e+00,5.20000e+00,
-2.8058767e-01,-1.80000e+00,5.20000e+00,
-2.8051442e-01,-1.80000e+00,5.20000e+00,
-2.8044116e-01,-1.60000e+00,5.20000e+00,
-2.8036791e-01,-1.60000e+00,5.20000e+00,
-2.8029466e-01,-1.80000e+00,4.80000e+00,
-2.8022140e-01,-1.80000e+00,4.80000e+00,
-2.8014815e-01,-1.80000e+00,5.20000e+00,
-2.8007489e-01,-1.80000e+00,5.20000e+00,
-2.8000164e-01,-1.80000e+00,5.20000e+00,
-2.7992839e-01,-1.80000e+00,5.20000e+00,
-2.7985513e-01,-1.80000e+00,5.20000e+00,
-2.7978188e-01,-1.60000e+00,5.20000e+00,
-2.7970862e-01,-1.80000e+00,5.20000e+00,
-2.7963537e-01,-1.80000e+00,5.20000e+00,
-2.7956212e-01,-1.80000e+00,5.20000e+00,
-2.7948886e-01,-1.80000e+00,5.20000e+00,
-2.7941561e-01,-1.80000e+00,5.20000e+00,
-2.7934235e-01,-1.80000e+00,5.20000e+00,
-2.7926910e-01,-1.80000e+00,5.20000e+00,
-2.7919585e-01,-1.80000e+00,5.20000e+00,
-2.7912259e-01,-1.80000e+00,5.20000e+00,
-2.7904934e-01,-1.80000e+00,5.20000e+00,
-2.7897608e-01,-1.80000e+00,4.80000e+00,
-2.7890283e-01,-1.80000e+00,5.20000e+00,
-2.7882957e-01,-1.80000e+00,5.20000e+00,
-2.7875632e-01,-1.60000e+00,5.20000e+00,
-2.7868307e-01,-1.80000e+00,5.20000e+00,
-2.7860981e-01,-1.60000e+00,5.20000e+00,
-2.7853656e-01,-1.80000e+00,5.20000e+00,
-2.7846330e-01,-1.80000e+00,4.80000e+00,
-2.7839005e-01,-1.80000e+00,5.20000e+00,
-2.7831680e-01,-1.80000e+00,5.20000e+00,
-2.7824354e-01,-1.80000e+00,5.20000e+00,
-2.7817029e-01,-1.80000e+00,5.20000e+00,
-2.7809703e-01,-1.80000e+00,5.20000e+00,
-2.7802378e-01,-1.80000e+00,5.20000e+00,
-2.7795053e-01,-1.80000e+00,5.20000e+00,
-2.7787727e-01,-1.80000e+00,5.20000e+00,
-2.7780402e-01,-1.80000e+00,5.20000e+00,
-2.7773076e-01,-1.80000e+00,5.20000e+00,
-2.7765751e-01,-1.80000e+00,5.20000e+00,
-2.7758425e-01,-1.80000e+00,5.20000e+00,
-2.7751100e-01,-1.80000e+00,5.20000e+00,
-2.7743775e-01,-1.80000e+00,5.20000e+00,
-2.7736449e-01,-1.80000e+00,5.20000e+00,
-2.7729124e-01,-1.80000e+00,5.20000e+00,
-2.7721798e-01,-1.80000e+00,5.20000e+00,
-2.7714473e-01,-1.80000e+00,5.20000e+00,
-2.7707148e-01,-1.80000e+00,5.20000e+00,
-2.7699822e-01,-1.80000e+00,5.20000e+00,
-2.7692497e-01,-1.80000e+00,4.80000e+00,
-2.7685171e-01,-1.80000e+00,5.20000e+00,
-2.7677846e-01,-1.80000e+00,5.20000e+00,
-2.7670521e-01,-1.80000e+00,5.20000e+00,
-2.7663195e-01,-1.80000e+00,5.20000e+00,
-2.7655870e-01,-1.80000e+00,5.20000e+00,
-2.7648544e-01,-1.80000e+00,5.20000e+00,
-2.7641219e-01,-1.80000e+00,5.20000e+00,
-2.7633893e-01,-1.80000e+00,5.20000e+00,
-2.7626568e-01,-1.80000e+00,5.20000e+00,
-2.7619243e-01,-1.80000e+00,5.20000e+00,
-2.7611917e-01,-1.80000e+00,5.20000e+00,
-2.7604592e-01,-1.80000e+00,5.20000e+00,
-2.7597266e-01,-1.80000e+00,5.20000e+00,
-2.7589941e-01,-1.80000e+00,5.20000e+00,
-2.7582616e-01,-1.80000e+00,4.80000e+00,
-2.7575290e-01,-1.80000e+00,5.20000e+00,
-2.7567965e-01,-1.80000e+00,5.20000e+00,
-2.7560639e-01,-1.80000e+00,5.20000e+00,
-2.7553314e-01,-1.60000e+00,5.20000e+00,
-2.7545989e-01,-1.80000e+00,5.20000e+00,
-2.7538663e-01,-1.80000e+00,5.20000e+00,
-2.7531338e-01,-1.80000e+00,5.20000e+00,
-2.7524012e-01,-1.80000e+00,5.20000e+00,
-2.7516687e-01,-1.80000e+00,5.20000e+00,
-2.7509362e-01,-1.80000e+00,5.20000e+00,
-2.7502036e-01,-1.80000e+00,4.80000e+00,
-2.7494711e-01,-1.80000e+00,5.20000e+00,
-2.7487385e-01,-1.80000e+00,5.20000e+00,
-2.7480060e-01,-1.80000e+00,5.20000e+00,
-2.7472734e-01,-1.80000e+00,5.20000e+00,
-2.7465409e-01,-1.80000e+00,5.20000e+00,
-2.7458084e-01,-1.60000e+00,5.20000e+00,
-2.7450758e-01,-1.80000e+00,5.20000e+00,
-2.7443433e-01,-1.80000e+00,4.80000e+00,
-2.7436107e-01,-1.80000e+00,5.20000e+00,
-2.7428782e-01,-1.80000e+00,5.20000e+00,
-2.7421457e-01,-1.80000e+00,4.80000e+00,
-2.7414131e-01,-1.80000e+00,5.20000e+00,
-2.7406806e-01,-1.80000e+00,5.20000e+00,
-2.7399480e-01,-1.80000e+00,5.20000e+00,
-2.7392155e-01,-1.80000e+00,5.20000e+00,
-2.7384830e-01,-1.80000e+00,4.80000e+00,
-2.7377504e-01,-1.80000e+00,5.20000e+00,
-2.7370179e-01,-1.80000e+00,4.80000e+00,
-2.7362853e-01,-1.80000e+00,5.20000e+00,
-2.7355528e-01,-1.80000e+00,5.20000e+00,
-2.7348202e-01,-1.80000e+00,5.20000e+00,
-2.7340877e-01,-1.80000e+00,5.20000e+00,
-2.7333552e-01,-1.80000e+00,5.20000e+00,
-2.7326226e-01,-1.60000e+00,5.20000e+00,
-2.7318901e-01,-1.80000e+00,5.20000e+00,
-2.7311575e-01,-1.80000e+00,5.20000e+00,
-2.7304250e-01,-1.80000e+00,5.20000e+00,
-2.7296925e-01,-1.80000e+00,5.20000e+00,
-2.7289599e-01,-1.80000e+00,5.20000e+00,
-2.7282274e-01,-1.80000e+00,5.20000e+00,
-2.7274948e-01,-1.80000e+00,5.20000e+00,
-2.7267623e-01,-1.80000e+00,5.20000e+00,
-2.7260298e-01,-1.80000e+00,5.20000e+00,
-2.7252972e-01,-1.80000e+00,5.20000e+00,
-2.7245647e-01,-1.80000e+00,5.20000e+00,
-2.7238321e-01,-1.80000e+00,5.20000e+00,
-2.7230996e-01,-1.80000e+00,5.20000e+00,
-2.7223670e-01,-1.80000e+00,5.20000e+00,
-2.7216345e-01,-1.80000e+00,5.20000e+00,
-2.7209020e-01,-1.60000e+00,5.20000e+00,
-2.7201694e-01,-1.80000e+00,5.20000e+00,
-2.7194369e-01,-1.80000e+00,5.20000e+00,
-2.7187043e-01,-1.80000e+00,5.20000e+00,
-2.7179718e-01,-1.80000e+00,5.20000e+00,
-2.7172393e-01,-1.80000e+00,5.20000e+00,
-2.7165067e-01,-1.80000e+00,5.20000e+00,
-2.7157742e-01,-1.80000e+00,5.20000e+00,
-2.7150416e-01,-1.80000e+00,4.80000e+00,
-2.7143091e-01,-1.80000e+00,4.80000e+00,
-2.7135766e-01,-1.80000e+00,5.20000e+00,
-2.7128440e-01,-1.80000e+00,4.80000e+00,
-2.7121115e-01,-1.80000e+00,5.20000e+00,
-2.7113789e-01,-1.80000e+00,5.20000e+00,
-2.7106464e-01,-1.60000e+00,5.20000e+00,
-2.7099138e-01,-1.80000e+00,5.20000e+00,
-2.7091813e-01,-1.80000e+00,5.20000e+00,
-2.7084488e-01,-1.80000e+00,5.20000e+00,
-2.7077162e-01,-1.80000e+00,5.20000e+00,
-2.7069837e-01,-1.80000e+00,5.20000e+00,
-2.7062511e-01,-1.80000e+00,5.20000e+00,
-2.7055186e-01,-1.80000e+00,5.20000e+00,
-2.7047861e-01,-1.80000e+00,4.80000e+00,
-2.7040535e-01,-1.80000e+00,5.20000e+00,
-2.7033210e-01,-1.80000e+00,5.20000e+00,
-2.7025884e-01,-1.80000e+00,4.80000e+00,
-2.7018559e-01,-1.80000e+00,5.20000e+00,
-2.7011234e-01,-1.80000e+00,5.20000e+00,
-2.7003908e-01,-1.80000e+00,5.20000e+00,
-2.6996583e-01,-1.80000e+00,5.20000e+00,
-2.6989257e-01,-1.80000e+00,5.20000e+00,
-2.6981932e-01,-1.80000e+00,5.20000e+00,
-2.6974607e-01,-1.80000e+00,5.20000e+00,
-2.6967281e-01,-1.80000e+00,5.20000e+00,
-2.6959956e-01,-1.80000e+00,5.20000e+00,
-2.6952630e-01,-1.80000e+00,5.20000e+00,
-2.6945305e-01,-1.80000e+00,5.20000e+00,
-2.6937979e-01,-1.80000e+00,5.20000e+00,
-2.6930654e-01,-1.80000e+00,4.80000e+00,
-2.6923329e-01,-1.80000e+00,5.20000e+00,
-2.6916003e-01,-1.80000e+00,5.20000e+00,
-2.6908678e-01,-1.80000e+00,5.20000e+00,
-2.6901352e-01,-1.80000e+00,5.20000e+00,
-2.6894027e-01,-1.60000e+00,5.20000e+00,
-2.6886702e-01,-1.80000e+00,5.20000e+00,
-2.6879376e-01,-1.80000e+00,5.20000e+00,
-2.6872051e-01,-1.80000e+00,5.20000e+00,
-2.6864725e-01,-1.80000e+00,5.20000e+00,
-2.6857400e-01,-1.80000e+00,5.20000e+00,
-2.6850075e-01,-1.80000e+00,4.80000e+00,
-2.6842749e-01,-1.60000e+00,5.20000e+00,
-2.6835424e-01,-1.80000e+00,5.20000e+00,
-2.6828098e-01,-1.80000e+00,5.20000e+00,
-2.6820773e-01,-1.80000e+00,5.20000e+00,
-2.6813447e-01,-1.80000e+00,5.20000e+00,
-2.6806122e-01,-1.80000e+00,5.20000e+00,
-2.6798797e-01,-1.80000e+00,5.20000e+00,
-2.6791471e-01,-1.80000e+00,5.20000e+00,
-2.6784146e-01,-1.80000e+00,5.20000e+00,
-2.6776820e-01,-1.80000e+00,5.20000e+00,
-2.6769495e-01,-1.80000e+00,5.20000e+00,
-2.6762170e-01,-1.80000e+00,5.20000e+00,
-2.6754844e-01,-1.80000e+00,5.20000e+00,
-2.6747519e-01,-1.80000e+00,5.20000e+00,
-2.6740193e-01,-1.80000e+00,5.20000e+00,
-2.6732868e-01,-1.80000e+00,5.20000e+00,
-2.6725543e-01,-1.80000e+00,5.20000e+00,
-2.6718217e-01,-1.80000e+00,5.20000e+00,
-2.6710892e-01,-1.80000e+00,5.20000e+00,
-2.6703566e-01,-1.80000e+00,5.20000e+00,
-2.6696241e-01,-1.80000e+00,5.20000e+00,
-2.6688915e-01,-1.80000e+00,5.20000e+00,
-2.6681590e-01,-1.80000e+00,5.20000e+00,
-2.6674265e-01,-1.80000e+00,5.20000e+00,
-2.6666939e-01,-1.80000e+00,5.20000e+00,
-2.6659614e-01,-1.80000e+00,5.20000e+00,
-2.6652288e-01,-1.80000e+00,5.20000e+00,
-2.6644963e-01,-1.80000e+00,5.20000e+00,
-2.6637638e-01,-1.80000e+00,5.20000e+00,
-2.6630312e-01,-1.80000e+00,5.20000e+00,
-2.6622987e-01,-1.80000e+00,4.80000e+00,
-2.6615661e-01,-1.80000e+00,5.20000e+00,
-2.6608336e-01,-1.80000e+00,5.20000e+00,
-2.6601011e-01,-1.80000e+00,5.20000e+00,
-2.6593685e-01,-1.80000e+00,5.20000e+00,
-2.6586360e-01,-1.80000e+00,5.20000e+00,
-2.6579034e-01,-1.80000e+00,5.20000e+00,
-2.6571709e-01,-1.80000e+00,5.20000e+00,
-2.6564384e-01,-1.80000e+00,5.20000e+00,
-2.6557058e-01,-1.80000e+00,5.20000e+00,
-2.6549733e-01,-1.80000e+00,5.20000e+00,
-2.6542407e-01,-1.80000e+00,4.80000e+00,
-2.6535082e-01,-1.80000e+00,5.20000e+00,
-2.6527756e-01,-1.80000e+00,5.20000e+00,
-2.6520431e-01,-1.80000e+00,5.20000e+00,
-2.6513106e-01,-1.80000e+00,5.20000e+00,
-2.6505780e-01,-1.80000e+00,5.20000e+00,
-2.6498455e-01,-1.80000e+00,5.20000e+00,
-2.6491129e-01,-1.80000e+00,5.20000e+00,
-2.6483804e-01,-1.80000e+00,5.20000e+00,
-2.6476479e-01,-1.80000e+00,5.20000e+00,
-2.6469153e-01,-1.60000e+00,5.20000e+00,
-2.6461828e-01,-1.80000e+00,5.20000e+00,
-2.6454502e-01,-1.80000e+00,5.60000e+00,
-2.6447177e-01,-1.80000e+00,5.20000e+00,
-2.6439852e-01,-1.80000e+00,5.20000e+00,
-2.6432526e-01,-1.80000e+00,5.20000e+00,
-2.6425201e-01,-1.80000e+00,5.20000e+00,
-2.6417875e-01,-1.80000e+00,5.20000e+00,
-2.6410550e-01,-1.80000e+00,4.80000e+00,
-2.6403224e-01,-1.80000e+00,5.20000e+00,
-2.6395899e-01,-1.80000e+00,5.20000e+00,
-2.6388574e-01,-1.80000e+00,5.20000e+00,
-2.6381248e-01,-1.80000e+00,5.20000e+00,
-2.6373923e-01,-1.80000e+00,5.20000e+00,
-2.6366597e-01,-1.80000e+00,5.20000e+00,
