X,CH1,CH2,
Second,Volt,Volt,
2.17028e-04,2.40e+00,3.20e-01,
2.17030e-04,2.48e+00,2.40e-01,
2.17032e-04,2.64e+00,0.00e+00,
2.17034e-04,2.72e+00,-3.20e-01,
2.17036e-04,2.56e+00,-4.40e-01,
2.17038e-04,2.56e+00,-4.80e-01,
2.17040e-04,2.64e+00,-4.00e-01,
2.17042e-04,2.72e+00,-3.20e-01,
2.17044e-04,2.72e+00,-2.60e-01,
2.17046e-04,2.56e+00,-1.40e-01,
2.17048e-04,2.48e+00,2.00e-02,
2.17050e-04,2.56e+00,2.40e-01,
2.17052e-04,2.56e+00,4.00e-01,
2.17054e-04,2.48e+00,4.20e-01,
2.17056e-04,2.48e+00,4.40e-01,
2.17058e-04,2.48e+00,4.00e-01,
2.17060e-04,2.56e+00,3.40e-01,
2.17062e-04,2.40e+00,3.20e-01,
2.17064e-04,2.40e+00,2.80e-01,
2.17066e-04,2.48e+00,2.80e-01,
2.17068e-04,2.56e+00,6.00e-02,
2.17070e-04,2.64e+00,-2.40e-01,
2.17072e-04,2.56e+00,-4.40e-01,
2.17074e-04,2.48e+00,-4.60e-01,
2.17076e-04,2.56e+00,-4.00e-01,
2.17078e-04,2.72e+00,-3.80e-01,
2.17080e-04,2.72e+00,-2.80e-01,
2.17082e-04,2.56e+00,-1.40e-01,
2.17084e-04,2.48e+00,-2.00e-02,
2.17086e-04,2.40e+00,2.20e-01,
2.17088e-04,2.56e+00,3.80e-01,
2.17090e-04,2.56e+00,4.20e-01,
2.17092e-04,2.56e+00,4.40e-01,
2.17094e-04,2.40e+00,4.00e-01,
2.17096e-04,2.48e+00,3.80e-01,
2.17098e-04,2.48e+00,3.00e-01,
2.17100e-04,2.48e+00,3.00e-01,
2.17102e-04,2.48e+00,3.00e-01,
2.17104e-04,2.56e+00,1.20e-01,
2.17106e-04,2.64e+00,-1.80e-01,
2.17108e-04,2.64e+00,-4.20e-01,
2.17110e-04,2.56e+00,-4.60e-01,
2.17112e-04,2.56e+00,-4.40e-01,
2.17114e-04,2.72e+00,-4.00e-01,
2.17116e-04,2.72e+00,-2.80e-01,
2.17118e-04,2.64e+00,-2.20e-01,
2.17120e-04,2.48e+00,-7.99e-02,
2.17122e-04,2.48e+00,1.40e-01,
2.17124e-04,2.48e+00,3.20e-01,
2.17126e-04,2.56e+00,4.40e-01,
2.17128e-04,2.56e+00,4.20e-01,
2.17130e-04,2.48e+00,4.20e-01,
2.17132e-04,2.48e+00,4.00e-01,
2.17134e-04,2.40e+00,3.00e-01,
2.17136e-04,2.40e+00,3.00e-01,
2.17138e-04,2.40e+00,3.00e-01,
2.17140e-04,2.56e+00,1.80e-01,
2.17142e-04,2.64e+00,-7.99e-02,
2.17144e-04,2.56e+00,-3.80e-01,
2.17146e-04,2.56e+00,-4.60e-01,
2.17148e-04,2.48e+00,-4.80e-01,
2.17150e-04,2.64e+00,-4.00e-01,
2.17152e-04,2.72e+00,-3.00e-01,
2.17154e-04,2.72e+00,-2.20e-01,
2.17156e-04,2.56e+00,-1.00e-01,
2.17158e-04,2.48e+00,1.00e-01,
2.17160e-04,2.56e+00,3.00e-01,
2.17162e-04,2.56e+00,4.00e-01,
2.17164e-04,2.48e+00,4.00e-01,
2.17166e-04,2.40e+00,4.20e-01,
2.17168e-04,2.48e+00,3.80e-01,
2.17170e-04,2.56e+00,3.20e-01,
2.17172e-04,2.40e+00,3.00e-01,
2.17174e-04,2.40e+00,3.00e-01,
2.17176e-04,2.48e+00,2.60e-01,
2.17178e-04,2.64e+00,-4.00e-02,
2.17180e-04,2.64e+00,-3.00e-01,
2.17182e-04,2.56e+00,-4.80e-01,
2.17184e-04,2.48e+00,-4.60e-01,
2.17186e-04,2.64e+00,-4.00e-01,
2.17188e-04,2.72e+00,-3.60e-01,
2.17190e-04,2.72e+00,-2.40e-01,
2.17192e-04,2.56e+00,-1.00e-01,
2.17194e-04,2.48e+00,2.00e-02,
2.17196e-04,2.56e+00,2.60e-01,
2.17198e-04,2.56e+00,4.00e-01,
2.17200e-04,2.56e+00,4.20e-01,
2.17202e-04,2.48e+00,4.20e-01,
2.17204e-04,2.40e+00,4.00e-01,
2.17206e-04,2.48e+00,3.60e-01,
2.17208e-04,2.48e+00,3.00e-01,
2.17210e-04,2.48e+00,3.20e-01,
2.17212e-04,2.48e+00,2.80e-01,
2.17214e-04,2.64e+00,4.00e-02,
2.17216e-04,2.72e+00,-2.40e-01,
2.17218e-04,2.64e+00,-4.40e-01,
2.17220e-04,2.48e+00,-4.60e-01,
2.17222e-04,2.56e+00,-4.40e-01,
2.17224e-04,2.72e+00,-3.60e-01,
2.17226e-04,2.72e+00,-2.60e-01,
2.17228e-04,2.64e+00,-1.80e-01,
2.17230e-04,2.48e+00,-2.00e-02,
2.17232e-04,2.48e+00,2.20e-01,
2.17234e-04,2.56e+00,3.60e-01,
2.17236e-04,2.56e+00,4.20e-01,
2.17238e-04,2.48e+00,4.20e-01,
2.17240e-04,2.40e+00,4.00e-01,
2.17242e-04,2.40e+00,3.80e-01,
2.17244e-04,2.40e+00,3.00e-01,
2.17246e-04,2.32e+00,3.20e-01,
2.17248e-04,2.48e+00,3.00e-01,
2.17250e-04,2.64e+00,7.99e-02,
2.17252e-04,2.64e+00,-1.80e-01,
2.17254e-04,2.56e+00,-4.20e-01,
2.17256e-04,2.48e+00,-4.40e-01,
2.17258e-04,2.56e+00,-4.60e-01,
2.17260e-04,2.64e+00,-3.80e-01,
2.17262e-04,2.72e+00,-2.80e-01,
2.17264e-04,2.72e+00,-2.00e-01,
2.17266e-04,2.48e+00,-6.00e-02,
2.17268e-04,2.48e+00,1.60e-01,
2.17270e-04,2.64e+00,3.40e-01,
2.17272e-04,2.56e+00,4.40e-01,
2.17274e-04,2.48e+00,4.20e-01,
2.17276e-04,2.48e+00,4.40e-01,
2.17278e-04,2.48e+00,3.80e-01,
2.17280e-04,2.48e+00,3.20e-01,
2.17282e-04,2.32e+00,3.00e-01,
2.17284e-04,2.40e+00,2.80e-01,
2.17286e-04,2.56e+00,2.00e-01,
2.17288e-04,2.64e+00,-1.40e-01,
2.17290e-04,2.64e+00,-3.80e-01,
2.17292e-04,2.56e+00,-4.60e-01,
2.17294e-04,2.48e+00,-4.60e-01,
2.17296e-04,2.64e+00,-3.80e-01,
2.17298e-04,2.72e+00,-3.20e-01,
2.17300e-04,2.72e+00,-2.00e-01,
2.17302e-04,2.56e+00,-7.99e-02,
2.17304e-04,2.48e+00,1.00e-01,
2.17306e-04,2.56e+00,3.20e-01,
2.17308e-04,2.56e+00,4.20e-01,
2.17310e-04,2.64e+00,4.20e-01,
2.17312e-04,2.48e+00,4.20e-01,
2.17314e-04,2.40e+00,3.80e-01,
2.17316e-04,2.48e+00,3.20e-01,
2.17318e-04,2.40e+00,3.00e-01,
2.17320e-04,2.40e+00,3.20e-01,
2.17322e-04,2.56e+00,2.20e-01,
2.17324e-04,2.64e+00,-4.00e-02,
2.17326e-04,2.64e+00,-3.00e-01,
2.17328e-04,2.56e+00,-4.80e-01,
2.17330e-04,2.48e+00,-4.60e-01,
2.17332e-04,2.56e+00,-4.20e-01,
2.17334e-04,2.72e+00,-3.40e-01,
2.17336e-04,2.72e+00,-2.40e-01,
2.17338e-04,2.64e+00,-1.40e-01,
2.17340e-04,2.48e+00,4.00e-02,
2.17342e-04,2.56e+00,2.80e-01,
2.17344e-04,2.56e+00,3.80e-01,
2.17346e-04,2.56e+00,4.40e-01,
2.17348e-04,2.48e+00,4.20e-01,
2.17350e-04,2.48e+00,4.00e-01,
2.17352e-04,2.48e+00,3.60e-01,
2.17354e-04,2.40e+00,3.00e-01,
2.17356e-04,2.40e+00,3.20e-01,
2.17358e-04,2.48e+00,2.40e-01,
2.17360e-04,2.56e+00,2.00e-02,
2.17362e-04,2.56e+00,-2.40e-01,
2.17364e-04,2.56e+00,-4.60e-01,
2.17366e-04,2.48e+00,-4.40e-01,
2.17368e-04,2.56e+00,-4.40e-01,
2.17370e-04,2.80e+00,-3.60e-01,
2.17372e-04,2.72e+00,-2.40e-01,
2.17374e-04,2.64e+00,-1.60e-01,
2.17376e-04,2.48e+00,-2.00e-02,
2.17378e-04,2.48e+00,2.20e-01,
2.17380e-04,2.56e+00,3.80e-01,
2.17382e-04,2.56e+00,4.20e-01,
2.17384e-04,2.48e+00,4.20e-01,
2.17386e-04,2.40e+00,4.20e-01,
2.17388e-04,2.48e+00,3.60e-01,
2.17390e-04,2.48e+00,3.20e-01,
2.17392e-04,2.40e+00,3.00e-01,
2.17394e-04,2.40e+00,2.80e-01,
2.17396e-04,2.56e+00,1.20e-01,
2.17398e-04,2.64e+00,-2.40e-01,
2.17400e-04,2.56e+00,-4.20e-01,
2.17402e-04,2.56e+00,-4.80e-01,
2.17404e-04,2.64e+00,-4.40e-01,
2.17406e-04,2.72e+00,-3.60e-01,
2.17408e-04,2.80e+00,-3.00e-01,
2.17410e-04,2.64e+00,-1.80e-01,
2.17412e-04,2.56e+00,-2.00e-02,
2.17414e-04,2.48e+00,1.60e-01,
2.17416e-04,2.56e+00,3.60e-01,
2.17418e-04,2.48e+00,4.20e-01,
2.17420e-04,2.48e+00,4.20e-01,
2.17422e-04,2.48e+00,4.20e-01,
2.17424e-04,2.48e+00,3.60e-01,
2.17426e-04,2.40e+00,3.20e-01,
2.17428e-04,2.48e+00,3.00e-01,
2.17430e-04,2.48e+00,3.00e-01,
2.17432e-04,2.56e+00,1.80e-01,
2.17434e-04,2.72e+00,-1.60e-01,
2.17436e-04,2.56e+00,-3.80e-01,
2.17438e-04,2.56e+00,-4.80e-01,
2.17440e-04,2.48e+00,-4.40e-01,
2.17442e-04,2.64e+00,-3.80e-01,
2.17444e-04,2.72e+00,-3.20e-01,
2.17446e-04,2.64e+00,-2.00e-01,
2.17448e-04,2.56e+00,-1.00e-01,
2.17450e-04,2.48e+00,1.20e-01,
2.17452e-04,2.56e+00,3.40e-01,
2.17454e-04,2.56e+00,4.00e-01,
2.17456e-04,2.56e+00,4.20e-01,
2.17458e-04,2.48e+00,4.20e-01,
2.17460e-04,2.48e+00,4.00e-01,
2.17462e-04,2.48e+00,3.40e-01,
2.17464e-04,2.40e+00,2.80e-01,
2.17466e-04,2.32e+00,3.20e-01,
2.17468e-04,2.48e+00,2.00e-01,
2.17470e-04,2.64e+00,-7.99e-02,
2.17472e-04,2.56e+00,-3.40e-01,
2.17474e-04,2.48e+00,-4.80e-01,
2.17476e-04,2.56e+00,-4.40e-01,
2.17478e-04,2.64e+00,-4.20e-01,
2.17480e-04,2.72e+00,-3.20e-01,
2.17482e-04,2.72e+00,-2.00e-01,
2.17484e-04,2.56e+00,-1.20e-01,
2.17486e-04,2.48e+00,4.00e-02,
2.17488e-04,2.56e+00,3.00e-01,
2.17490e-04,2.56e+00,4.00e-01,
2.17492e-04,2.56e+00,4.20e-01,
2.17494e-04,2.48e+00,4.00e-01,
2.17496e-04,2.48e+00,4.00e-01,
2.17498e-04,2.48e+00,3.40e-01,
2.17500e-04,2.48e+00,2.80e-01,
2.17502e-04,2.40e+00,3.20e-01,
2.17504e-04,2.48e+00,2.40e-01,
2.17506e-04,2.64e+00,2.00e-02,
2.17508e-04,2.64e+00,-3.20e-01,
2.17510e-04,2.64e+00,-4.60e-01,
2.17512e-04,2.56e+00,-4.60e-01,
2.17514e-04,2.64e+00,-4.20e-01,
2.17516e-04,2.72e+00,-3.40e-01,
2.17518e-04,2.72e+00,-2.60e-01,
2.17520e-04,2.56e+00,-1.40e-01,
2.17522e-04,2.48e+00,2.00e-02,
2.17524e-04,2.48e+00,2.20e-01,
2.17526e-04,2.56e+00,4.00e-01,
2.17528e-04,2.64e+00,4.20e-01,
2.17530e-04,2.56e+00,4.20e-01,
2.17532e-04,2.56e+00,4.20e-01,
2.17534e-04,2.48e+00,3.40e-01,
2.17536e-04,2.32e+00,3.20e-01,
2.17538e-04,2.40e+00,3.20e-01,
2.17540e-04,2.48e+00,2.60e-01,
2.17542e-04,2.56e+00,7.99e-02,
2.17544e-04,2.64e+00,-2.60e-01,
2.17546e-04,2.64e+00,-4.20e-01,
2.17548e-04,2.56e+00,-4.80e-01,
2.17550e-04,2.64e+00,-4.20e-01,
2.17552e-04,2.72e+00,-3.60e-01,
2.17554e-04,2.72e+00,-2.80e-01,
2.17556e-04,2.64e+00,-1.80e-01,
2.17558e-04,2.56e+00,-6.00e-02,
2.17560e-04,2.48e+00,1.80e-01,
2.17562e-04,2.56e+00,3.60e-01,
2.17564e-04,2.64e+00,4.00e-01,
2.17566e-04,2.56e+00,4.20e-01,
2.17568e-04,2.48e+00,4.20e-01,
2.17570e-04,2.48e+00,3.40e-01,
2.17572e-04,2.48e+00,3.20e-01,
2.17574e-04,2.40e+00,2.80e-01,
2.17576e-04,2.32e+00,3.00e-01,
2.17578e-04,2.56e+00,1.40e-01,
2.17580e-04,2.64e+00,-1.60e-01,
2.17582e-04,2.56e+00,-4.00e-01,
2.17584e-04,2.48e+00,-4.60e-01,
2.17586e-04,2.56e+00,-4.20e-01,
2.17588e-04,2.64e+00,-4.00e-01,
2.17590e-04,2.80e+00,-3.00e-01,
2.17592e-04,2.64e+00,-1.80e-01,
2.17594e-04,2.48e+00,-7.99e-02,
2.17596e-04,2.48e+00,1.40e-01,
2.17598e-04,2.64e+00,3.20e-01,
2.17600e-04,2.56e+00,4.20e-01,
2.17602e-04,2.56e+00,4.40e-01,
2.17604e-04,2.40e+00,4.00e-01,
2.17606e-04,2.48e+00,3.80e-01,
2.17608e-04,2.48e+00,3.20e-01,
2.17610e-04,2.40e+00,3.00e-01,
2.17612e-04,2.48e+00,3.00e-01,
2.17614e-04,2.48e+00,1.80e-01,
2.17616e-04,2.64e+00,-1.00e-01,
2.17618e-04,2.64e+00,-3.80e-01,
2.17620e-04,2.56e+00,-4.60e-01,
2.17622e-04,2.56e+00,-4.40e-01,
2.17624e-04,2.64e+00,-4.00e-01,
2.17626e-04,2.72e+00,-3.20e-01,
2.17628e-04,2.72e+00,-2.40e-01,
2.17630e-04,2.64e+00,-1.20e-01,
2.17632e-04,2.56e+00,7.99e-02,
2.17634e-04,2.48e+00,2.80e-01,
2.17636e-04,2.56e+00,4.20e-01,
2.17638e-04,2.56e+00,4.20e-01,
2.17640e-04,2.56e+00,4.00e-01,
2.17642e-04,2.56e+00,4.00e-01,
2.17644e-04,2.48e+00,3.20e-01,
2.17646e-04,2.48e+00,3.20e-01,
2.17648e-04,2.48e+00,3.20e-01,
2.17650e-04,2.48e+00,2.40e-01,
2.17652e-04,2.64e+00,0.00e+00,
2.17654e-04,2.56e+00,-3.20e-01,
2.17656e-04,2.56e+00,-4.40e-01,
2.17658e-04,2.56e+00,-4.80e-01,
2.17660e-04,2.64e+00,-4.00e-01,
2.17662e-04,2.72e+00,-3.20e-01,
2.17664e-04,2.72e+00,-2.60e-01,
2.17666e-04,2.56e+00,-1.40e-01,
2.17668e-04,2.48e+00,4.00e-02,
2.17670e-04,2.64e+00,2.60e-01,
2.17672e-04,2.56e+00,4.00e-01,
2.17674e-04,2.56e+00,4.20e-01,
2.17676e-04,2.56e+00,4.20e-01,
2.17678e-04,2.48e+00,4.00e-01,
2.17680e-04,2.48e+00,3.40e-01,
2.17682e-04,2.40e+00,3.00e-01,
2.17684e-04,2.40e+00,3.00e-01,
2.17686e-04,2.40e+00,2.80e-01,
2.17688e-04,2.56e+00,6.00e-02,
2.17690e-04,2.64e+00,-2.40e-01,
2.17692e-04,2.56e+00,-4.40e-01,
2.17694e-04,2.48e+00,-4.60e-01,
2.17696e-04,2.56e+00,-4.20e-01,
2.17698e-04,2.72e+00,-3.80e-01,
2.17700e-04,2.80e+00,-2.80e-01,
2.17702e-04,2.56e+00,-1.40e-01,
2.17704e-04,2.48e+00,-2.00e-02,
2.17706e-04,2.48e+00,2.20e-01,
2.17708e-04,2.56e+00,3.80e-01,
2.17710e-04,2.64e+00,4.20e-01,
2.17712e-04,2.56e+00,4.40e-01,
2.17714e-04,2.40e+00,4.00e-01,
2.17716e-04,2.48e+00,3.80e-01,
2.17718e-04,2.48e+00,3.00e-01,
2.17720e-04,2.48e+00,3.00e-01,
2.17722e-04,2.40e+00,3.00e-01,
2.17724e-04,2.64e+00,1.20e-01,
2.17726e-04,2.64e+00,-1.80e-01,
2.17728e-04,2.64e+00,-4.20e-01,
2.17730e-04,2.56e+00,-4.60e-01,
2.17732e-04,2.56e+00,-4.40e-01,
2.17734e-04,2.72e+00,-3.80e-01,
2.17736e-04,2.72e+00,-2.80e-01,
2.17738e-04,2.64e+00,-2.00e-01,
2.17740e-04,2.56e+00,-6.00e-02,
2.17742e-04,2.48e+00,1.60e-01,
2.17744e-04,2.56e+00,3.20e-01,
2.17746e-04,2.56e+00,4.40e-01,
2.17748e-04,2.56e+00,4.20e-01,
2.17750e-04,2.48e+00,4.20e-01,
2.17752e-04,2.40e+00,3.80e-01,
2.17754e-04,2.40e+00,3.00e-01,
2.17756e-04,2.40e+00,3.20e-01,
2.17758e-04,2.40e+00,3.00e-01,
2.17760e-04,2.56e+00,1.80e-01,
2.17762e-04,2.64e+00,-1.00e-01,
2.17764e-04,2.64e+00,-3.80e-01,
2.17766e-04,2.56e+00,-4.40e-01,
2.17768e-04,2.56e+00,-4.60e-01,
2.17770e-04,2.64e+00,-4.00e-01,
2.17772e-04,2.72e+00,-3.20e-01,
2.17774e-04,2.64e+00,-2.20e-01,
2.17776e-04,2.56e+00,-1.00e-01,
2.17778e-04,2.48e+00,1.00e-01,
2.17780e-04,2.64e+00,3.20e-01,
2.17782e-04,2.56e+00,4.20e-01,
2.17784e-04,2.48e+00,4.20e-01,
2.17786e-04,2.48e+00,4.20e-01,
2.17788e-04,2.48e+00,3.80e-01,
2.17790e-04,2.56e+00,3.20e-01,
2.17792e-04,2.40e+00,3.20e-01,
2.17794e-04,2.40e+00,3.00e-01,
2.17796e-04,2.40e+00,2.60e-01,
2.17798e-04,2.56e+00,-6.00e-02,
2.17800e-04,2.64e+00,-3.20e-01,
2.17802e-04,2.56e+00,-4.60e-01,
2.17804e-04,2.56e+00,-4.60e-01,
2.17806e-04,2.64e+00,-4.00e-01,
2.17808e-04,2.72e+00,-3.60e-01,
2.17810e-04,2.72e+00,-2.40e-01,
2.17812e-04,2.56e+00,-1.00e-01,
2.17814e-04,2.48e+00,4.00e-02,
2.17816e-04,2.56e+00,2.80e-01,
2.17818e-04,2.64e+00,4.00e-01,
2.17820e-04,2.56e+00,4.20e-01,
2.17822e-04,2.56e+00,4.20e-01,
2.17824e-04,2.40e+00,4.00e-01,
2.17826e-04,2.48e+00,3.60e-01,
2.17828e-04,2.40e+00,3.00e-01,
2.17830e-04,2.48e+00,3.20e-01,
2.17832e-04,2.56e+00,2.80e-01,
2.17834e-04,2.64e+00,2.00e-02,
2.17836e-04,2.64e+00,-2.60e-01,
2.17838e-04,2.64e+00,-4.60e-01,
2.17840e-04,2.56e+00,-4.60e-01,
2.17842e-04,2.56e+00,-4.40e-01,
2.17844e-04,2.72e+00,-3.60e-01,
2.17846e-04,2.72e+00,-2.40e-01,
2.17848e-04,2.64e+00,-1.80e-01,
2.17850e-04,2.48e+00,0.00e+00,
2.17852e-04,2.56e+00,2.40e-01,
2.17854e-04,2.56e+00,3.60e-01,
2.17856e-04,2.56e+00,4.40e-01,
2.17858e-04,2.48e+00,4.20e-01,
2.17860e-04,2.48e+00,4.00e-01,
2.17862e-04,2.48e+00,3.60e-01,
2.17864e-04,2.40e+00,3.00e-01,
2.17866e-04,2.32e+00,3.20e-01,
2.17868e-04,2.40e+00,3.00e-01,
2.17870e-04,2.64e+00,6.00e-02,
2.17872e-04,2.64e+00,-2.00e-01,
2.17874e-04,2.56e+00,-4.20e-01,
2.17876e-04,2.56e+00,-4.40e-01,
2.17878e-04,2.56e+00,-4.40e-01,
2.17880e-04,2.64e+00,-3.80e-01,
2.17882e-04,2.72e+00,-2.80e-01,
2.17884e-04,2.64e+00,-1.80e-01,
2.17886e-04,2.48e+00,-4.00e-02,
2.17888e-04,2.56e+00,1.80e-01,
2.17890e-04,2.56e+00,3.40e-01,
2.17892e-04,2.56e+00,4.40e-01,
2.17894e-04,2.48e+00,4.00e-01,
2.17896e-04,2.40e+00,4.20e-01,
2.17898e-04,2.48e+00,3.60e-01,
2.17900e-04,2.48e+00,3.20e-01,
2.17902e-04,2.48e+00,3.20e-01,
2.17904e-04,2.40e+00,2.80e-01,
2.17906e-04,2.56e+00,1.40e-01,
2.17908e-04,2.64e+00,-1.80e-01,
2.17910e-04,2.64e+00,-4.00e-01,
2.17912e-04,2.56e+00,-4.80e-01,
2.17914e-04,2.56e+00,-4.60e-01,
2.17916e-04,2.64e+00,-3.80e-01,
2.17918e-04,2.72e+00,-3.20e-01,
2.17920e-04,2.72e+00,-2.00e-01,
2.17922e-04,2.56e+00,-6.00e-02,
2.17924e-04,2.48e+00,1.20e-01,
2.17926e-04,2.56e+00,3.20e-01,
2.17928e-04,2.64e+00,4.20e-01,
2.17930e-04,2.64e+00,4.20e-01,
2.17932e-04,2.48e+00,4.20e-01,
2.17934e-04,2.48e+00,3.60e-01,
2.17936e-04,2.48e+00,3.20e-01,
2.17938e-04,2.40e+00,3.00e-01,
2.17940e-04,2.48e+00,3.00e-01,
2.17942e-04,2.56e+00,2.00e-01,
2.17944e-04,2.72e+00,-1.00e-01,
2.17946e-04,2.64e+00,-3.60e-01,
2.17948e-04,2.56e+00,-4.80e-01,
2.17950e-04,2.56e+00,-4.40e-01,
2.17952e-04,2.64e+00,-4.20e-01,
2.17954e-04,2.72e+00,-3.40e-01,
2.17956e-04,2.72e+00,-2.20e-01,
2.17958e-04,2.64e+00,-1.20e-01,
2.17960e-04,2.48e+00,7.99e-02,
2.17962e-04,2.56e+00,3.00e-01,
2.17964e-04,2.56e+00,3.80e-01,
2.17966e-04,2.56e+00,4.40e-01,
2.17968e-04,2.48e+00,4.20e-01,
2.17970e-04,2.48e+00,4.00e-01,
2.17972e-04,2.48e+00,3.40e-01,
2.17974e-04,2.40e+00,3.00e-01,
2.17976e-04,2.32e+00,3.20e-01,
2.17978e-04,2.40e+00,2.40e-01,
2.17980e-04,2.64e+00,-2.00e-02,
2.17982e-04,2.64e+00,-3.00e-01,
2.17984e-04,2.64e+00,-4.60e-01,
2.17986e-04,2.48e+00,-4.40e-01,
2.17988e-04,2.64e+00,-4.20e-01,
2.17990e-04,2.72e+00,-3.60e-01,
2.17992e-04,2.72e+00,-2.20e-01,
2.17994e-04,2.56e+00,-1.60e-01,
2.17996e-04,2.48e+00,2.00e-02,
2.17998e-04,2.56e+00,2.40e-01,
2.18000e-04,2.56e+00,4.00e-01,
2.18002e-04,2.56e+00,4.40e-01,
2.18004e-04,2.48e+00,4.00e-01,
2.18006e-04,2.48e+00,4.00e-01,
2.18008e-04,2.48e+00,3.40e-01,
2.18010e-04,2.48e+00,3.20e-01,
2.18012e-04,2.48e+00,3.20e-01,
2.18014e-04,2.40e+00,2.60e-01,
2.18016e-04,2.56e+00,6.00e-02,
2.18018e-04,2.56e+00,-2.80e-01,
2.18020e-04,2.64e+00,-4.40e-01,
2.18022e-04,2.56e+00,-4.80e-01,
2.18024e-04,2.56e+00,-4.20e-01,
2.18026e-04,2.64e+00,-3.60e-01,
2.18028e-04,2.72e+00,-2.80e-01,
2.18030e-04,2.64e+00,-1.60e-01,
2.18032e-04,2.56e+00,0.00e+00,
2.18034e-04,2.48e+00,2.00e-01,
2.18036e-04,2.56e+00,3.80e-01,
2.18038e-04,2.64e+00,4.20e-01,
2.18040e-04,2.48e+00,4.20e-01,
2.18042e-04,2.40e+00,4.00e-01,
2.18044e-04,2.48e+00,3.40e-01,
2.18046e-04,2.40e+00,3.20e-01,
2.18048e-04,2.48e+00,3.00e-01,
2.18050e-04,2.48e+00,3.00e-01,
2.18052e-04,2.56e+00,1.40e-01,
2.18054e-04,2.72e+00,-2.00e-01,
2.18056e-04,2.56e+00,-4.00e-01,
2.18058e-04,2.48e+00,-4.80e-01,
2.18060e-04,2.56e+00,-4.40e-01,
2.18062e-04,2.72e+00,-3.60e-01,
2.18064e-04,2.72e+00,-3.00e-01,
2.18066e-04,2.64e+00,-1.80e-01,
2.18068e-04,2.56e+00,-7.99e-02,
2.18070e-04,2.56e+00,1.60e-01,
2.18072e-04,2.56e+00,3.60e-01,
2.18074e-04,2.64e+00,4.00e-01,
2.18076e-04,2.56e+00,4.40e-01,
2.18078e-04,2.48e+00,4.00e-01,
2.18080e-04,2.48e+00,3.60e-01,
2.18082e-04,2.48e+00,3.20e-01,
2.18084e-04,2.40e+00,2.80e-01,
2.18086e-04,2.40e+00,3.20e-01,
2.18088e-04,2.56e+00,1.60e-01,
2.18090e-04,2.64e+00,-1.40e-01,
2.18092e-04,2.64e+00,-3.80e-01,
2.18094e-04,2.56e+00,-4.80e-01,
2.18096e-04,2.56e+00,-4.40e-01,
2.18098e-04,2.64e+00,-4.00e-01,
2.18100e-04,2.72e+00,-3.20e-01,
2.18102e-04,2.64e+00,-1.80e-01,
2.18104e-04,2.64e+00,-7.99e-02,
2.18106e-04,2.40e+00,1.00e-01,
2.18108e-04,2.48e+00,3.20e-01,
2.18110e-04,2.64e+00,4.20e-01,
2.18112e-04,2.56e+00,4.40e-01,
2.18114e-04,2.48e+00,4.00e-01,
2.18116e-04,2.48e+00,3.80e-01,
2.18118e-04,2.48e+00,3.40e-01,
2.18120e-04,2.40e+00,3.20e-01,
2.18122e-04,2.48e+00,3.40e-01,
2.18124e-04,2.48e+00,2.20e-01,
2.18126e-04,2.64e+00,-4.00e-02,
2.18128e-04,2.64e+00,-3.60e-01,
2.18130e-04,2.64e+00,-4.60e-01,
2.18132e-04,2.56e+00,-4.40e-01,
2.18134e-04,2.64e+00,-4.00e-01,
2.18136e-04,2.72e+00,-3.40e-01,
2.18138e-04,2.72e+00,-2.60e-01,
2.18140e-04,2.64e+00,-1.20e-01,
2.18142e-04,2.48e+00,6.00e-02,
2.18144e-04,2.48e+00,2.60e-01,
2.18146e-04,2.56e+00,4.00e-01,
2.18148e-04,2.56e+00,4.20e-01,
2.18150e-04,2.56e+00,4.20e-01,
2.18152e-04,2.48e+00,4.00e-01,
2.18154e-04,2.48e+00,3.40e-01,
2.18156e-04,2.48e+00,3.00e-01,
2.18158e-04,2.48e+00,3.20e-01,
2.18160e-04,2.48e+00,2.60e-01,
2.18162e-04,2.56e+00,4.00e-02,
2.18164e-04,2.64e+00,-3.00e-01,
2.18166e-04,2.56e+00,-4.20e-01,
2.18168e-04,2.56e+00,-4.80e-01,
2.18170e-04,2.64e+00,-4.00e-01,
2.18172e-04,2.72e+00,-3.60e-01,
2.18174e-04,2.72e+00,-2.80e-01,
2.18176e-04,2.56e+00,-1.60e-01,
2.18178e-04,2.48e+00,0.00e+00,
2.18180e-04,2.56e+00,2.20e-01,
2.18182e-04,2.56e+00,3.80e-01,
2.18184e-04,2.56e+00,4.20e-01,
2.18186e-04,2.48e+00,4.40e-01,
2.18188e-04,2.40e+00,4.00e-01,
2.18190e-04,2.48e+00,3.40e-01,
2.18192e-04,2.40e+00,3.20e-01,
2.18194e-04,2.40e+00,2.80e-01,
2.18196e-04,2.40e+00,3.00e-01,
2.18198e-04,2.48e+00,7.99e-02,
2.18200e-04,2.64e+00,-2.20e-01,
2.18202e-04,2.56e+00,-4.20e-01,
2.18204e-04,2.48e+00,-4.60e-01,
2.18206e-04,2.56e+00,-4.20e-01,
2.18208e-04,2.80e+00,-4.00e-01,
2.18210e-04,2.72e+00,-2.80e-01,
2.18212e-04,2.64e+00,-1.60e-01,
2.18214e-04,2.48e+00,-4.00e-02,
2.18216e-04,2.40e+00,1.80e-01,
2.18218e-04,2.56e+00,3.60e-01,
