Time,X(CH1),X(CH2),
Second,Volt,Volt,
-1.8945355e-03,3.20000e-01,7.20000e-01,
-1.8945155e-03,3.12000e-01,7.60000e-01,
-1.8944954e-03,3.12000e-01,7.60000e-01,
-1.8944754e-03,3.04000e-01,7.60000e-01,
-1.8944554e-03,3.04000e-01,7.60000e-01,
-1.8944354e-03,3.04000e-01,7.60000e-01,
-1.8944154e-03,2.96000e-01,8.00000e-01,
-1.8943953e-03,2.96000e-01,8.00000e-01,
-1.8943753e-03,2.88000e-01,8.00000e-01,
-1.8943553e-03,2.88000e-01,8.00000e-01,
-1.8943353e-03,2.80000e-01,8.40000e-01,
-1.8943152e-03,2.80000e-01,8.40000e-01,
-1.8942952e-03,2.80000e-01,8.40000e-01,
-1.8942752e-03,2.72000e-01,8.40000e-01,
-1.8942552e-03,2.72000e-01,8.80000e-01,
-1.8942351e-03,2.64000e-01,8.80000e-01,
-1.8942151e-03,2.64000e-01,8.80000e-01,
-1.8941951e-03,2.64000e-01,8.80000e-01,
-1.8941751e-03,2.56000e-01,8.80000e-01,
-1.8941551e-03,2.56000e-01,9.20000e-01,
-1.8941350e-03,2.48000e-01,9.20000e-01,
-1.8941150e-03,2.48000e-01,9.20000e-01,
-1.8940950e-03,2.48000e-01,9.20000e-01,
-1.8940750e-03,2.40000e-01,9.60000e-01,
-1.8940549e-03,2.40000e-01,9.60000e-01,
-1.8940349e-03,2.32000e-01,9.60000e-01,
-1.8940149e-03,2.32000e-01,9.60000e-01,
-1.8939949e-03,2.24000e-01,1.00000e+00,
-1.8939748e-03,2.24000e-01,1.00000e+00,
-1.8939548e-03,2.24000e-01,1.00000e+00,
-1.8939348e-03,2.16000e-01,1.00000e+00,
-1.8939148e-03,2.16000e-01,1.00000e+00,
-1.8938947e-03,2.08000e-01,1.04000e+00,
-1.8938747e-03,2.08000e-01,1.04000e+00,
-1.8938547e-03,2.08000e-01,1.04000e+00,
-1.8938347e-03,2.00000e-01,1.04000e+00,
-1.8938147e-03,2.00000e-01,1.08000e+00,
-1.8937946e-03,1.92000e-01,1.08000e+00,
-1.8937746e-03,1.92000e-01,1.08000e+00,
-1.8937546e-03,1.92000e-01,1.08000e+00,
-1.8937346e-03,1.84000e-01,1.12000e+00,
-1.8937145e-03,1.84000e-01,1.12000e+00,
-1.8936945e-03,1.76000e-01,1.12000e+00,
-1.8936745e-03,1.76000e-01,1.12000e+00,
-1.8936545e-03,1.76000e-01,1.12000e+00,
-1.8936344e-03,1.68000e-01,1.16000e+00,
-1.8936144e-03,1.68000e-01,1.16000e+00,
-1.8935944e-03,1.60000e-01,1.16000e+00,
-1.8935744e-03,1.60000e-01,1.16000e+00,
-1.8935543e-03,1.52000e-01,1.20000e+00,
-1.8935343e-03,1.52000e-01,1.20000e+00,
-1.8935143e-03,1.52000e-01,1.20000e+00,
-1.8934943e-03,1.44000e-01,1.20000e+00,
-1.8934743e-03,1.44000e-01,1.24000e+00,
-1.8934542e-03,1.36000e-01,1.24000e+00,
-1.8934342e-03,1.36000e-01,1.24000e+00,
-1.8934142e-03,1.36000e-01,1.24000e+00,
-1.8933942e-03,1.28000e-01,1.24000e+00,
-1.8933741e-03,1.28000e-01,1.28000e+00,
-1.8933541e-03,1.20000e-01,1.28000e+00,
-1.8933341e-03,1.20000e-01,1.28000e+00,
-1.8933141e-03,1.20000e-01,1.28000e+00,
-1.8932940e-03,1.12000e-01,1.32000e+00,
-1.8932740e-03,1.12000e-01,1.32000e+00,
-1.8932540e-03,1.04000e-01,1.32000e+00,
-1.8932340e-03,1.04000e-01,1.32000e+00,
-1.8932140e-03,9.60000e-02,1.36000e+00,
-1.8931939e-03,9.60000e-02,1.36000e+00,
-1.8931739e-03,9.60000e-02,1.36000e+00,
-1.8931539e-03,8.80001e-02,1.36000e+00,
-1.8931339e-03,8.80001e-02,1.36000e+00,
-1.8931138e-03,8.00000e-02,1.40000e+00,
-1.8930938e-03,8.00000e-02,1.40000e+00,
-1.8930738e-03,8.00000e-02,1.40000e+00,
-1.8930538e-03,7.20000e-02,1.40000e+00,
-1.8930337e-03,7.20000e-02,1.44000e+00,
-1.8930137e-03,6.40000e-02,1.44000e+00,
-1.8929937e-03,6.40000e-02,1.44000e+00,
-1.8929737e-03,6.40000e-02,1.44000e+00,
-1.8929536e-03,5.60000e-02,1.48000e+00,
-1.8929336e-03,5.60000e-02,1.48000e+00,
-1.8929136e-03,4.80000e-02,1.48000e+00,
-1.8928936e-03,4.80000e-02,1.48000e+00,
-1.8928736e-03,4.80000e-02,1.48000e+00,
-1.8928535e-03,4.00000e-02,1.52000e+00,
-1.8928335e-03,4.00000e-02,1.52000e+00,
-1.8928135e-03,3.20001e-02,1.52000e+00,
-1.8927935e-03,3.20001e-02,1.52000e+00,
-1.8927734e-03,2.40000e-02,1.56000e+00,
-1.8927534e-03,2.40000e-02,1.56000e+00,
-1.8927334e-03,2.40000e-02,1.56000e+00,
-1.8927134e-03,1.60000e-02,1.56000e+00,
-1.8926933e-03,1.60000e-02,1.60000e+00,
-1.8926733e-03,8.00002e-03,1.60000e+00,
-1.8926533e-03,8.00002e-03,1.60000e+00,
-1.8926333e-03,8.00002e-03,1.60000e+00,
-1.8926132e-03,-0.00000e+00,1.60000e+00,
-1.8925932e-03,-0.00000e+00,1.64000e+00,
-1.8925732e-03,-8.00002e-03,1.64000e+00,
-1.8925532e-03,-8.00002e-03,1.64000e+00,
-1.8925332e-03,-8.00002e-03,1.64000e+00,
-1.8925131e-03,-1.60000e-02,1.68000e+00,
-1.8924931e-03,-1.60000e-02,1.68000e+00,
-1.8924731e-03,-2.40000e-02,1.68000e+00,
-1.8924531e-03,-2.40000e-02,1.68000e+00,
-1.8924330e-03,-3.19999e-02,1.72000e+00,
-1.8924130e-03,-3.19999e-02,1.72000e+00,
-1.8923930e-03,-3.19999e-02,1.72000e+00,
-1.8923730e-03,-4.00000e-02,1.72000e+00,
-1.8923529e-03,-4.00000e-02,1.72000e+00,
-1.8923329e-03,-4.80000e-02,1.76000e+00,
-1.8923129e-03,-4.80000e-02,1.76000e+00,
-1.8922929e-03,-4.80000e-02,1.76000e+00,
-1.8922728e-03,-5.60000e-02,1.76000e+00,
-1.8922528e-03,-5.60000e-02,1.80000e+00,
-1.8922328e-03,-6.40000e-02,1.80000e+00,
-1.8922128e-03,-6.40000e-02,1.80000e+00,
-1.8921928e-03,-6.40000e-02,1.80000e+00,
-1.8921727e-03,-7.20000e-02,1.84000e+00,
-1.8921527e-03,-7.20000e-02,1.84000e+00,
-1.8921327e-03,-8.00000e-02,1.84000e+00,
-1.8921127e-03,-8.00000e-02,1.84000e+00,
-1.8920926e-03,-8.00000e-02,1.84000e+00,
-1.8920726e-03,-8.79999e-02,1.88000e+00,
-1.8920526e-03,-8.79999e-02,1.88000e+00,
-1.8920326e-03,-9.60000e-02,1.88000e+00,
-1.8920125e-03,-9.60000e-02,1.88000e+00,
-1.8919925e-03,-1.04000e-01,1.92000e+00,
-1.8919725e-03,-1.12000e-01,1.92000e+00,
-1.8919525e-03,-1.04000e-01,1.92000e+00,
-1.8919325e-03,-1.04000e-01,1.92000e+00,
-1.8919124e-03,-1.04000e-01,1.92000e+00,
-1.8918924e-03,-1.04000e-01,1.92000e+00,
-1.8918724e-03,-1.04000e-01,1.92000e+00,
-1.8918524e-03,-1.04000e-01,1.92000e+00,
-1.8918323e-03,-1.04000e-01,1.92000e+00,
-1.8918123e-03,-1.04000e-01,1.92000e+00,
-1.8917923e-03,-1.04000e-01,1.92000e+00,
-1.8917723e-03,-1.04000e-01,1.92000e+00,
-1.8917522e-03,-1.04000e-01,1.92000e+00,
-1.8917322e-03,-1.04000e-01,1.92000e+00,
-1.8917122e-03,-1.04000e-01,1.92000e+00,
-1.8916922e-03,-1.04000e-01,1.92000e+00,
-1.8916721e-03,-1.04000e-01,1.92000e+00,
-1.8916521e-03,-1.04000e-01,1.92000e+00,
-1.8916321e-03,-1.04000e-01,1.92000e+00,
-1.8916121e-03,-1.04000e-01,1.92000e+00,
-1.8915921e-03,-1.04000e-01,1.92000e+00,
-1.8915720e-03,-1.04000e-01,1.92000e+00,
-1.8915520e-03,-1.04000e-01,1.92000e+00,
-1.8915320e-03,-1.04000e-01,1.92000e+00,
-1.8915120e-03,-1.04000e-01,1.92000e+00,
-1.8914919e-03,-1.04000e-01,1.92000e+00,
-1.8914719e-03,-1.04000e-01,1.92000e+00,
-1.8914519e-03,-1.04000e-01,1.92000e+00,
-1.8914319e-03,-1.04000e-01,1.92000e+00,
-1.8914118e-03,-1.04000e-01,1.92000e+00,
-1.8913918e-03,-1.04000e-01,1.92000e+00,
-1.8913718e-03,-1.04000e-01,1.92000e+00,
-1.8913518e-03,-1.04000e-01,1.92000e+00,
-1.8913317e-03,-1.04000e-01,1.92000e+00,
-1.8913117e-03,-1.04000e-01,1.92000e+00,
-1.8912917e-03,-1.04000e-01,1.92000e+00,
-1.8912717e-03,-1.04000e-01,1.92000e+00,
-1.8912517e-03,-1.04000e-01,1.92000e+00,
-1.8912316e-03,-1.04000e-01,1.92000e+00,
-1.8912116e-03,-1.04000e-01,1.92000e+00,
-1.8911916e-03,-1.04000e-01,1.92000e+00,
-1.8911716e-03,-1.04000e-01,1.92000e+00,
-1.8911515e-03,-1.04000e-01,1.92000e+00,
-1.8911315e-03,-1.04000e-01,1.92000e+00,
-1.8911115e-03,-1.04000e-01,1.92000e+00,
-1.8910915e-03,-1.04000e-01,1.92000e+00,
-1.8910714e-03,-1.04000e-01,1.92000e+00,
-1.8910514e-03,-1.04000e-01,1.92000e+00,
-1.8910314e-03,-1.04000e-01,1.92000e+00,
-1.8910114e-03,-1.04000e-01,1.92000e+00,
-1.8909913e-03,-1.04000e-01,1.92000e+00,
-1.8909713e-03,-1.04000e-01,1.92000e+00,
-1.8909513e-03,-1.04000e-01,1.92000e+00,
-1.8909313e-03,-1.04000e-01,1.92000e+00,
-1.8909113e-03,-1.04000e-01,1.92000e+00,
-1.8908912e-03,-1.04000e-01,1.92000e+00,
-1.8908712e-03,-1.04000e-01,1.92000e+00,
-1.8908512e-03,-1.04000e-01,1.92000e+00,
-1.8908312e-03,-1.04000e-01,1.92000e+00,
-1.8908111e-03,-1.04000e-01,1.92000e+00,
-1.8907911e-03,-1.04000e-01,1.92000e+00,
-1.8907711e-03,-1.04000e-01,1.92000e+00,
-1.8907511e-03,-1.04000e-01,1.92000e+00,
-1.8907310e-03,-1.04000e-01,1.92000e+00,
-1.8907110e-03,-1.04000e-01,1.92000e+00,
-1.8906910e-03,-1.04000e-01,1.92000e+00,
-1.8906710e-03,-1.04000e-01,1.92000e+00,
-1.8906510e-03,-1.04000e-01,1.92000e+00,
-1.8906309e-03,-1.04000e-01,1.92000e+00,
-1.8906109e-03,-1.04000e-01,1.92000e+00,
-1.8905909e-03,-1.04000e-01,1.92000e+00,
-1.8905709e-03,-1.04000e-01,1.92000e+00,
-1.8905508e-03,-1.04000e-01,1.92000e+00,
-1.8905308e-03,-1.04000e-01,1.92000e+00,
-1.8905108e-03,-1.04000e-01,1.92000e+00,
-1.8904908e-03,-1.04000e-01,1.92000e+00,
-1.8904707e-03,-1.04000e-01,1.92000e+00,
-1.8904507e-03,-1.04000e-01,1.92000e+00,
-1.8904307e-03,-1.04000e-01,1.92000e+00,
-1.8904107e-03,-1.04000e-01,1.92000e+00,
-1.8903906e-03,-1.04000e-01,1.92000e+00,
-1.8903706e-03,-1.04000e-01,1.92000e+00,
-1.8903506e-03,-1.04000e-01,1.92000e+00,
-1.8903306e-03,-1.04000e-01,1.92000e+00,
-1.8903106e-03,-1.04000e-01,1.92000e+00,
-1.8902905e-03,-1.04000e-01,1.92000e+00,
-1.8902705e-03,-1.04000e-01,1.92000e+00,
-1.8902505e-03,-1.04000e-01,1.92000e+00,
-1.8902305e-03,-1.04000e-01,1.92000e+00,
-1.8902104e-03,-1.04000e-01,1.92000e+00,
-1.8901904e-03,-1.04000e-01,1.92000e+00,
-1.8901704e-03,-1.04000e-01,1.92000e+00,
-1.8901504e-03,-1.04000e-01,1.92000e+00,
-1.8901303e-03,-1.04000e-01,1.92000e+00,
-1.8901103e-03,-1.04000e-01,1.92000e+00,
-1.8900903e-03,-1.04000e-01,1.92000e+00,
-1.8900703e-03,-1.04000e-01,1.92000e+00,
-1.8900502e-03,-1.04000e-01,1.92000e+00,
-1.8900302e-03,-1.04000e-01,1.92000e+00,
-1.8900102e-03,-1.04000e-01,1.92000e+00,
-1.8899902e-03,-1.04000e-01,1.92000e+00,
-1.8899702e-03,-1.04000e-01,1.92000e+00,
-1.8899501e-03,-1.04000e-01,1.92000e+00,
-1.8899301e-03,-1.04000e-01,1.92000e+00,
-1.8899101e-03,-1.04000e-01,1.92000e+00,
-1.8898901e-03,-1.04000e-01,1.92000e+00,
-1.8898700e-03,-1.04000e-01,1.92000e+00,
-1.8898500e-03,-1.04000e-01,1.92000e+00,
-1.8898300e-03,-1.04000e-01,1.92000e+00,
-1.8898100e-03,-1.04000e-01,1.92000e+00,
-1.8897899e-03,-1.04000e-01,1.92000e+00,
-1.8897699e-03,-1.04000e-01,1.92000e+00,
-1.8897499e-03,-1.04000e-01,1.92000e+00,
-1.8897299e-03,-1.04000e-01,1.92000e+00,
-1.8897098e-03,-1.04000e-01,1.92000e+00,
-1.8896898e-03,-1.04000e-01,1.92000e+00,
-1.8896698e-03,-1.04000e-01,1.92000e+00,
-1.8896498e-03,-1.04000e-01,1.92000e+00,
-1.8896298e-03,-1.04000e-01,1.92000e+00,
-1.8896097e-03,-1.04000e-01,1.92000e+00,
-1.8895897e-03,-1.04000e-01,1.92000e+00,
-1.8895697e-03,-1.04000e-01,1.92000e+00,
-1.8895497e-03,-1.04000e-01,1.92000e+00,
-1.8895296e-03,-1.04000e-01,1.92000e+00,
-1.8895096e-03,-1.04000e-01,1.92000e+00,
-1.8894896e-03,-1.04000e-01,1.92000e+00,
-1.8894696e-03,-1.04000e-01,1.92000e+00,
-1.8894495e-03,-1.04000e-01,1.92000e+00,
-1.8894295e-03,-1.04000e-01,1.92000e+00,
-1.8894095e-03,-1.04000e-01,1.92000e+00,
-1.8893895e-03,-9.60000e-02,1.92000e+00,
-1.8893695e-03,-9.60000e-02,1.92000e+00,
-1.8893494e-03,-9.60000e-02,1.92000e+00,
-1.8893294e-03,-9.60000e-02,1.92000e+00,
-1.8893094e-03,-9.60000e-02,1.92000e+00,
-1.8892894e-03,-9.60000e-02,1.92000e+00,
-1.8892693e-03,-9.60000e-02,1.92000e+00,
-1.8892493e-03,-9.60000e-02,1.92000e+00,
-1.8892293e-03,-9.60000e-02,1.92000e+00,
-1.8892093e-03,-9.60000e-02,1.92000e+00,
-1.8891892e-03,-9.60000e-02,1.92000e+00,
-1.8891692e-03,-9.60000e-02,1.92000e+00,
-1.8891492e-03,-9.60000e-02,1.92000e+00,
-1.8891292e-03,-9.60000e-02,1.92000e+00,
-1.8891091e-03,-9.60000e-02,1.92000e+00,
-1.8890891e-03,-9.60000e-02,1.92000e+00,
-1.8890691e-03,-9.60000e-02,1.92000e+00,
-1.8890491e-03,-9.60000e-02,1.92000e+00,
-1.8890291e-03,-9.60000e-02,1.92000e+00,
-1.8890090e-03,-9.60000e-02,1.92000e+00,
-1.8889890e-03,-9.60000e-02,1.92000e+00,
-1.8889690e-03,-9.60000e-02,1.92000e+00,
-1.8889490e-03,-9.60000e-02,1.92000e+00,
-1.8889289e-03,-9.60000e-02,1.92000e+00,
-1.8889089e-03,-9.60000e-02,1.92000e+00,
-1.8888889e-03,-9.60000e-02,1.92000e+00,
-1.8888689e-03,-9.60000e-02,1.92000e+00,
-1.8888488e-03,-9.60000e-02,1.92000e+00,
-1.8888288e-03,-9.60000e-02,1.92000e+00,
-1.8888088e-03,-9.60000e-02,1.92000e+00,
-1.8887888e-03,-9.60000e-02,1.92000e+00,
-1.8887687e-03,-9.60000e-02,1.92000e+00,
-1.8887487e-03,-9.60000e-02,1.92000e+00,
-1.8887287e-03,-9.60000e-02,1.92000e+00,
-1.8887087e-03,-9.60000e-02,1.92000e+00,
-1.8886887e-03,-9.60000e-02,1.92000e+00,
-1.8886686e-03,-9.60000e-02,1.92000e+00,
-1.8886486e-03,-9.60000e-02,1.92000e+00,
-1.8886286e-03,-9.60000e-02,1.92000e+00,
-1.8886086e-03,-9.60000e-02,1.92000e+00,
-1.8885885e-03,-9.60000e-02,1.92000e+00,
-1.8885685e-03,-9.60000e-02,1.92000e+00,
-1.8885485e-03,-9.60000e-02,1.92000e+00,
-1.8885285e-03,-9.60000e-02,1.92000e+00,
-1.8885084e-03,-9.60000e-02,1.92000e+00,
-1.8884884e-03,-9.60000e-02,1.92000e+00,
-1.8884684e-03,-9.60000e-02,1.92000e+00,
-1.8884484e-03,-9.60000e-02,1.92000e+00,
-1.8884283e-03,-9.60000e-02,1.92000e+00,
-1.8884083e-03,-9.60000e-02,1.92000e+00,
-1.8883883e-03,-9.60000e-02,1.92000e+00,
-1.8883683e-03,-9.60000e-02,1.92000e+00,
-1.8883483e-03,-9.60000e-02,1.92000e+00,
-1.8883282e-03,-9.60000e-02,1.92000e+00,
-1.8883082e-03,-9.60000e-02,1.92000e+00,
-1.8882882e-03,-9.60000e-02,1.92000e+00,
