Time,X(CH1),X(CH2),
Second,Volt,Volt,
2.0066161e-01,-4.00000e-01,2.39999e-02,
2.0066261e-01,-4.40000e-01,1.59999e-02,
2.0066361e-01,-4.80000e-01,1.59999e-02,
2.0066461e-01,-4.80000e-01,1.59999e-02,
2.0066561e-01,-5.20000e-01,7.99990e-03,
2.0066661e-01,-5.59999e-01,7.99990e-03,
2.0066760e-01,-5.99999e-01,-1.19209e-07,
2.0066860e-01,-5.99999e-01,-1.19209e-07,
2.0066960e-01,-6.40000e-01,-8.00014e-03,
2.0067060e-01,-6.80000e-01,-8.00014e-03,
2.0067160e-01,-7.20000e-01,-1.60000e-02,
2.0067260e-01,-7.20000e-01,-1.60000e-02,
2.0067360e-01,-7.60000e-01,-2.40000e-02,
2.0067459e-01,-8.00000e-01,-2.40000e-02,
2.0067559e-01,-8.40000e-01,-3.20001e-02,
2.0067659e-01,-8.80000e-01,-3.20001e-02,
2.0067759e-01,-8.80000e-01,-4.00001e-02,
2.0067859e-01,-9.20000e-01,-4.00001e-02,
2.0067959e-01,-9.60000e-01,-4.80001e-02,
2.0068058e-01,-1.00000e+00,-4.80001e-02,
2.0068158e-01,-1.00000e+00,-5.60001e-02,
2.0068258e-01,-1.08000e+00,-6.40001e-02,
2.0068358e-01,-1.08000e+00,-5.60001e-02,
2.0068458e-01,-1.08000e+00,-5.60001e-02,
2.0068558e-01,-1.08000e+00,-5.60001e-02,
2.0068657e-01,-1.08000e+00,-5.60001e-02,
2.0068757e-01,-1.08000e+00,-5.60001e-02,
2.0068857e-01,-1.08000e+00,-5.60001e-02,
2.0068957e-01,-1.08000e+00,-5.60001e-02,
2.0069057e-01,-1.08000e+00,-5.60001e-02,
2.0069157e-01,-1.08000e+00,-5.60001e-02,
2.0069256e-01,-1.08000e+00,-5.60001e-02,
2.0069356e-01,-1.08000e+00,-5.60001e-02,
2.0069456e-01,-1.08000e+00,-5.60001e-02,
2.0069556e-01,-1.08000e+00,-5.60001e-02,
2.0069656e-01,-1.08000e+00,-5.60001e-02,
2.0069756e-01,-1.08000e+00,-5.60001e-02,
2.0069855e-01,-1.08000e+00,-5.60001e-02,
2.0069955e-01,-1.08000e+00,-5.60001e-02,
2.0070055e-01,-1.08000e+00,-5.60001e-02,
2.0070155e-01,-1.08000e+00,-5.60001e-02,
2.0070255e-01,-1.08000e+00,-5.60001e-02,
2.0070355e-01,-1.08000e+00,-5.60001e-02,
2.0070454e-01,-1.08000e+00,-5.60001e-02,
2.0070554e-01,-1.08000e+00,-5.60001e-02,
2.0070654e-01,-1.08000e+00,-5.60001e-02,
2.0070754e-01,-1.08000e+00,-5.60001e-02,
2.0070854e-01,-1.08000e+00,-4.80001e-02,
2.0070954e-01,-1.08000e+00,-4.80001e-02,
2.0071054e-01,-1.08000e+00,-4.80001e-02,
2.0071153e-01,-1.08000e+00,-4.80001e-02,
2.0071253e-01,-1.08000e+00,-4.80001e-02,
2.0071353e-01,-1.08000e+00,-4.80001e-02,
2.0071453e-01,-1.08000e+00,-4.80001e-02,
2.0071553e-01,-1.08000e+00,-4.80001e-02,
2.0071653e-01,-1.08000e+00,-4.80001e-02,
2.0071752e-01,-1.08000e+00,-4.80001e-02,
2.0071852e-01,-1.08000e+00,-4.80001e-02,
2.0071952e-01,-1.08000e+00,-4.80001e-02,
2.0072052e-01,-1.08000e+00,-4.80001e-02,
2.0072152e-01,-1.08000e+00,-4.80001e-02,
2.0072252e-01,-1.08000e+00,-4.80001e-02,
2.0072351e-01,-1.08000e+00,-4.80001e-02,
2.0072451e-01,-1.08000e+00,-4.80001e-02,
2.0072551e-01,-1.08000e+00,-4.80001e-02,
2.0072651e-01,-1.08000e+00,-4.80001e-02,
2.0072751e-01,-1.08000e+00,-4.80001e-02,
2.0072851e-01,-1.08000e+00,-4.80001e-02,
2.0072950e-01,-1.08000e+00,-4.80001e-02,
2.0073050e-01,-1.08000e+00,-4.80001e-02,
2.0073150e-01,-1.08000e+00,-4.80001e-02,
2.0073250e-01,-1.08000e+00,-4.80001e-02,
2.0073350e-01,-1.08000e+00,-4.80001e-02,
2.0073450e-01,-1.08000e+00,-4.00001e-02,
2.0073549e-01,-1.08000e+00,-4.00001e-02,
2.0073649e-01,-1.08000e+00,-4.00001e-02,
2.0073749e-01,-1.08000e+00,-4.00001e-02,
2.0073849e-01,-1.08000e+00,-4.00001e-02,
2.0073949e-01,-1.08000e+00,-4.00001e-02,
2.0074049e-01,-1.08000e+00,-4.00001e-02,
2.0074148e-01,-1.08000e+00,-4.00001e-02,
2.0074248e-01,-1.08000e+00,-4.00001e-02,
2.0074348e-01,-1.08000e+00,-4.00001e-02,
2.0074448e-01,-1.08000e+00,-4.00001e-02,
2.0074548e-01,-1.08000e+00,-4.00001e-02,
2.0074648e-01,-1.08000e+00,-4.00001e-02,
2.0074748e-01,-1.08000e+00,-4.00001e-02,
2.0074847e-01,-1.08000e+00,-4.00001e-02,
2.0074947e-01,-1.08000e+00,-4.00001e-02,
2.0075047e-01,-1.08000e+00,-4.00001e-02,
2.0075147e-01,-1.08000e+00,-4.00001e-02,
2.0075247e-01,-1.08000e+00,-4.00001e-02,
2.0075347e-01,-1.08000e+00,-4.00001e-02,
2.0075446e-01,-1.08000e+00,-4.00001e-02,
2.0075546e-01,-1.08000e+00,-4.00001e-02,
2.0075646e-01,-1.08000e+00,-4.00001e-02,
2.0075746e-01,-1.08000e+00,-4.00001e-02,
2.0075846e-01,-1.08000e+00,-4.00001e-02,
2.0075946e-01,-1.08000e+00,-3.20001e-02,
2.0076045e-01,-1.08000e+00,-3.20001e-02,
2.0076145e-01,-1.08000e+00,-3.20001e-02,
2.0076245e-01,-1.08000e+00,-3.20001e-02,
2.0076345e-01,-1.08000e+00,-3.20001e-02,
2.0076445e-01,-1.08000e+00,-3.20001e-02,
2.0076545e-01,-1.08000e+00,-3.20001e-02,
2.0076644e-01,-1.08000e+00,-3.20001e-02,
2.0076744e-01,-1.08000e+00,-3.20001e-02,
2.0076844e-01,-1.08000e+00,-3.20001e-02,
2.0076944e-01,-1.08000e+00,-3.20001e-02,
2.0077044e-01,-1.08000e+00,-3.20001e-02,
2.0077144e-01,-1.08000e+00,-3.20001e-02,
2.0077243e-01,-1.08000e+00,-3.20001e-02,
2.0077343e-01,-1.08000e+00,-3.20001e-02,
2.0077443e-01,-1.08000e+00,-3.20001e-02,
2.0077543e-01,-1.08000e+00,-3.20001e-02,
2.0077643e-01,-1.08000e+00,-3.20001e-02,
2.0077743e-01,-1.08000e+00,-3.20001e-02,
2.0077842e-01,-1.08000e+00,-3.20001e-02,
2.0077942e-01,-1.08000e+00,-3.20001e-02,
2.0078042e-01,-1.08000e+00,-3.20001e-02,
2.0078142e-01,-1.08000e+00,-3.20001e-02,
2.0078242e-01,-1.08000e+00,-3.20001e-02,
2.0078342e-01,-1.08000e+00,-3.20001e-02,
2.0078442e-01,-1.08000e+00,-3.20001e-02,
2.0078541e-01,-1.08000e+00,-2.40000e-02,
2.0078641e-01,-1.08000e+00,-2.40000e-02,
2.0078741e-01,-1.08000e+00,-2.40000e-02,
2.0078841e-01,-1.08000e+00,-2.40000e-02,
2.0078941e-01,-1.08000e+00,-2.40000e-02,
2.0079041e-01,-1.08000e+00,-2.40000e-02,
2.0079140e-01,-1.08000e+00,-2.40000e-02,
2.0079240e-01,-1.08000e+00,-2.40000e-02,
2.0079340e-01,-1.08000e+00,-2.40000e-02,
2.0079440e-01,-1.08000e+00,-2.40000e-02,
2.0079540e-01,-1.08000e+00,-2.40000e-02,
2.0079640e-01,-1.08000e+00,-2.40000e-02,
2.0079739e-01,-1.08000e+00,-2.40000e-02,
2.0079839e-01,-1.08000e+00,-2.40000e-02,
2.0079939e-01,-1.08000e+00,-2.40000e-02,
2.0080039e-01,-1.08000e+00,-2.40000e-02,
2.0080139e-01,-1.08000e+00,-2.40000e-02,
2.0080239e-01,-1.08000e+00,-2.40000e-02,
2.0080338e-01,-1.08000e+00,-2.40000e-02,
2.0080438e-01,-1.08000e+00,-2.40000e-02,
2.0080538e-01,-1.08000e+00,-2.40000e-02,
2.0080638e-01,-1.08000e+00,-2.40000e-02,
2.0080738e-01,-1.08000e+00,-2.40000e-02,
2.0080838e-01,-1.08000e+00,-2.40000e-02,
2.0080937e-01,-1.08000e+00,-2.40000e-02,
2.0081037e-01,-1.08000e+00,-2.40000e-02,
2.0081137e-01,-1.08000e+00,-1.60000e-02,
2.0081237e-01,-1.08000e+00,-1.60000e-02,
2.0081337e-01,-1.08000e+00,-1.60000e-02,
2.0081437e-01,-1.08000e+00,-1.60000e-02,
2.0081536e-01,-1.08000e+00,-1.60000e-02,
2.0081636e-01,-1.08000e+00,-1.60000e-02,
2.0081736e-01,-1.08000e+00,-1.60000e-02,
2.0081836e-01,-1.08000e+00,-1.60000e-02,
2.0081936e-01,-1.08000e+00,-1.60000e-02,
2.0082036e-01,-1.08000e+00,-1.60000e-02,
2.0082135e-01,-1.08000e+00,-1.60000e-02,
2.0082235e-01,-1.08000e+00,-1.60000e-02,
2.0082335e-01,-1.08000e+00,-1.60000e-02,
2.0082435e-01,-1.08000e+00,-1.60000e-02,
2.0082535e-01,-1.08000e+00,-1.60000e-02,
2.0082635e-01,-1.08000e+00,-1.60000e-02,
2.0082735e-01,-1.08000e+00,-1.60000e-02,
2.0082834e-01,-1.08000e+00,-1.60000e-02,
2.0082934e-01,-1.08000e+00,-1.60000e-02,
2.0083034e-01,-1.08000e+00,-8.00014e-03,
2.0083134e-01,-1.08000e+00,-8.00014e-03,
2.0083234e-01,-1.08000e+00,-8.00014e-03,
2.0083334e-01,-1.08000e+00,-8.00014e-03,
2.0083433e-01,-1.08000e+00,-8.00014e-03,
2.0083533e-01,-1.08000e+00,-8.00014e-03,
2.0083633e-01,-1.08000e+00,-8.00014e-03,
2.0083733e-01,-1.08000e+00,-8.00014e-03,
2.0083833e-01,-1.08000e+00,-8.00014e-03,
2.0083933e-01,-1.08000e+00,-8.00014e-03,
2.0084032e-01,-1.08000e+00,-8.00014e-03,
2.0084132e-01,-1.08000e+00,-8.00014e-03,
2.0084232e-01,-1.08000e+00,-8.00014e-03,
2.0084332e-01,-1.08000e+00,-8.00014e-03,
2.0084432e-01,-1.08000e+00,-8.00014e-03,
2.0084532e-01,-1.08000e+00,-8.00014e-03,
2.0084631e-01,-1.08000e+00,-8.00014e-03,
2.0084731e-01,-1.08000e+00,-8.00014e-03,
2.0084831e-01,-1.08000e+00,-8.00014e-03,
2.0084931e-01,-1.08000e+00,-8.00014e-03,
2.0085031e-01,-1.08000e+00,-8.00014e-03,
2.0085131e-01,-1.08000e+00,-8.00014e-03,
2.0085230e-01,-1.08000e+00,-8.00014e-03,
2.0085330e-01,-1.08000e+00,-8.00014e-03,
2.0085430e-01,-1.08000e+00,-8.00014e-03,
2.0085530e-01,-1.08000e+00,-8.00014e-03,
2.0085630e-01,-1.08000e+00,-8.00014e-03,
2.0085730e-01,-1.08000e+00,-8.00014e-03,
2.0085829e-01,-1.08000e+00,-8.00014e-03,
2.0085929e-01,-1.08000e+00,-8.00014e-03,
2.0086029e-01,-1.08000e+00,-8.00014e-03,
2.0086129e-01,-1.08000e+00,-8.00014e-03,
2.0086229e-01,-1.08000e+00,-8.00014e-03,
2.0086329e-01,-1.08000e+00,-8.00014e-03,
2.0086429e-01,-1.08000e+00,-8.00014e-03,
2.0086528e-01,-1.08000e+00,-8.00014e-03,
2.0086628e-01,-1.08000e+00,-8.00014e-03,
2.0086728e-01,-1.08000e+00,-8.00014e-03,
2.0086828e-01,-1.08000e+00,-8.00014e-03,
2.0086928e-01,-1.08000e+00,-8.00014e-03,
2.0087028e-01,-1.08000e+00,-8.00014e-03,
2.0087127e-01,-1.08000e+00,-8.00014e-03,
2.0087227e-01,-1.08000e+00,-8.00014e-03,
2.0087327e-01,-1.08000e+00,-8.00014e-03,
2.0087427e-01,-1.08000e+00,-8.00014e-03,
2.0087527e-01,-1.08000e+00,-8.00014e-03,
2.0087627e-01,-1.08000e+00,-8.00014e-03,
2.0087726e-01,-1.08000e+00,-8.00014e-03,
2.0087826e-01,-1.08000e+00,-8.00014e-03,
2.0087926e-01,-1.08000e+00,-8.00014e-03,
2.0088026e-01,-1.08000e+00,-8.00014e-03,
2.0088126e-01,-1.08000e+00,-8.00014e-03,
2.0088226e-01,-1.08000e+00,-8.00014e-03,
2.0088325e-01,-1.08000e+00,-8.00014e-03,
2.0088425e-01,-1.08000e+00,-8.00014e-03,
2.0088525e-01,-1.08000e+00,-8.00014e-03,
2.0088625e-01,-1.08000e+00,-8.00014e-03,
2.0088725e-01,-1.08000e+00,-8.00014e-03,
2.0088825e-01,-1.08000e+00,-8.00014e-03,
2.0088924e-01,-1.08000e+00,-8.00014e-03,
2.0089024e-01,-1.08000e+00,-8.00014e-03,
2.0089124e-01,-1.08000e+00,-8.00014e-03,
2.0089224e-01,-1.08000e+00,-8.00014e-03,
2.0089324e-01,-1.08000e+00,-8.00014e-03,
2.0089424e-01,-1.08000e+00,-8.00014e-03,
2.0089523e-01,-1.08000e+00,-8.00014e-03,
2.0089623e-01,-1.08000e+00,-8.00014e-03,
2.0089723e-01,-1.08000e+00,-8.00014e-03,
2.0089823e-01,-1.08000e+00,-8.00014e-03,
2.0089923e-01,-1.08000e+00,-8.00014e-03,
2.0090023e-01,-1.08000e+00,-8.00014e-03,
2.0090123e-01,-1.08000e+00,-8.00014e-03,
2.0090222e-01,-1.08000e+00,-8.00014e-03,
2.0090322e-01,-1.08000e+00,-8.00014e-03,
2.0090422e-01,-1.08000e+00,-8.00014e-03,
2.0090522e-01,-1.08000e+00,-8.00014e-03,
2.0090622e-01,-1.08000e+00,-8.00014e-03,
2.0090722e-01,-1.08000e+00,-8.00014e-03,
2.0090821e-01,-1.08000e+00,-8.00014e-03,
2.0090921e-01,-1.08000e+00,-8.00014e-03,
2.0091021e-01,-1.08000e+00,-8.00014e-03,
2.0091121e-01,-1.08000e+00,-8.00014e-03,
2.0091221e-01,-1.08000e+00,-8.00014e-03,
2.0091321e-01,-1.08000e+00,-8.00014e-03,
2.0091420e-01,-1.08000e+00,-8.00014e-03,
2.0091520e-01,-1.08000e+00,-1.19209e-07,
2.0091620e-01,-1.08000e+00,-1.19209e-07,
2.0091720e-01,-1.08000e+00,-1.19209e-07,
2.0091820e-01,-1.08000e+00,-1.19209e-07,
2.0091920e-01,-1.08000e+00,-1.19209e-07,
2.0092019e-01,-1.08000e+00,-1.19209e-07,
2.0092119e-01,-1.08000e+00,-1.19209e-07,
2.0092219e-01,-1.08000e+00,-1.19209e-07,
2.0092319e-01,-1.08000e+00,-1.19209e-07,
2.0092419e-01,-1.08000e+00,-1.19209e-07,
2.0092519e-01,-1.08000e+00,-1.19209e-07,
2.0092618e-01,-1.08000e+00,-1.19209e-07,
2.0092718e-01,-1.08000e+00,-1.19209e-07,
2.0092818e-01,-1.08000e+00,-1.19209e-07,
2.0092918e-01,-1.08000e+00,-1.19209e-07,
2.0093018e-01,-1.08000e+00,-1.19209e-07,
2.0093118e-01,-1.08000e+00,-1.19209e-07,
2.0093217e-01,-1.08000e+00,-1.19209e-07,
2.0093317e-01,-1.08000e+00,-1.19209e-07,
2.0093417e-01,-1.08000e+00,-1.19209e-07,
2.0093517e-01,-1.08000e+00,-1.19209e-07,
2.0093617e-01,-1.08000e+00,-1.19209e-07,
2.0093717e-01,-1.08000e+00,-1.19209e-07,
2.0093817e-01,-1.08000e+00,-1.19209e-07,
2.0093916e-01,-1.08000e+00,-1.19209e-07,
2.0094016e-01,-1.08000e+00,-1.19209e-07,
2.0094116e-01,-1.08000e+00,-1.19209e-07,
2.0094216e-01,-1.08000e+00,-1.19209e-07,
2.0094316e-01,-1.08000e+00,-1.19209e-07,
2.0094416e-01,-1.08000e+00,-1.19209e-07,
